sensor_1,sensor_2,sensor_3,sensor_4,delay
723,723,723,723
846,846,846,846
990,990,990,990
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1012,1012,1012,1012
941,941,941,941
841,841,841,841
701,701,701,701
551,551,551,551
416,416,416,416
276,276,276,276
133,133,133,133
49,49,49,49
110,110,110,110
214,214,214,214
339,339,339,339
478,478,478,478
603,603,603,603
731,731,731,731
852,852,852,852
991,991,991,991
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1012,1012,1012,1012
941,941,941,941
837,837,837,837
701,701,701,701
553,553,553,553
418,418,418,418
281,281,281,281
141,141,141,141
54,54,54,54
115,115,115,115
221,221,221,221
347,347,347,347
488,488,488,488
615,615,615,615
738,738,738,738
868,868,868,868
1001,1001,1001,1001
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1000,1000,1000,1000
934,934,934,934
821,821,821,821
671,671,671,671
526,526,526,526
388,388,388,388
254,254,254,254
111,111,111,111
57,57,57,57
119,119,119,119
226,226,226,226
351,351,351,351
495,495,495,495
617,617,617,617
746,746,746,746
872,872,872,872
1003,1003,1003,1003
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
998,998,998,998
938,938,938,938
831,831,831,831
691,691,691,691
547,547,547,547
410,410,410,410
268,268,268,268
128,128,128,128
59,59,59,59
119,119,119,119
228,228,228,228
360,360,360,360
499,499,499,499
624,624,624,624
750,750,750,750
883,883,883,883
1016,1016,1016,1016
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
997,997,997,997
937,937,937,937
824,824,824,824
682,682,682,682
532,532,532,532
391,391,391,391
258,258,258,258
115,115,115,115
62,62,62,62
122,122,122,122
237,237,237,237
362,362,362,362
503,503,503,503
624,624,624,624
760,760,760,760
879,879,879,879
1020,1020,1020,1020
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
998,998,998,998
935,935,935,935
820,820,820,820
678,678,678,678
532,532,532,532
390,390,390,390
251,251,251,251
113,113,113,113
64,64,64,64
126,126,126,126
243,243,243,243
373,373,373,373
510,510,510,510
634,634,634,634
764,764,764,764
886,886,886,886
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
995,995,995,995
933,933,933,933
824,824,824,824
684,684,684,684
538,538,538,538
403,403,403,403
270,270,270,270
127,127,127,127
65,65,65,65
128,128,128,128
245,245,245,245
371,371,371,371
511,511,511,511
636,636,636,636
765,765,765,765
885,885,885,885
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
994,994,994,994
930,930,930,930
819,819,819,819
676,676,676,676
529,529,529,529
394,394,394,394
261,261,261,261
119,119,119,119
1,1,1,1
66,66,66,66
133,133,133,133
249,249,249,249
381,381,381,381
520,520,520,520
646,646,646,646
770,770,770,770
900,900,900,900
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
987,987,987,987
927,927,927,927
813,813,813,813
667,667,667,667
516,516,516,516
377,377,377,377
242,242,242,242
94,94,94,94
2,2,2,2
71,71,71,71
136,136,136,136
254,254,254,254
387,387,387,387
526,526,526,526
656,656,656,656
777,777,777,777
907,907,907,907
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
979,979,979,979
921,921,921,921
803,803,803,803
651,651,651,651
510,510,510,510
370,370,370,370
235,235,235,235
95,95,95,95
5,5,5,5
74,74,74,74
141,141,141,141
260,260,260,260
387,387,387,387
525,525,525,525
651,651,651,651
779,779,779,779
905,905,905,905
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
978,978,978,978
919,919,919,919
797,797,797,797
644,644,644,644
495,495,495,495
356,356,356,356
220,220,220,220
78,78,78,78
6,6,6,6
78,78,78,78
143,143,143,143
264,264,264,264
401,401,401,401
536,536,536,536
663,663,663,663
788,788,788,788
917,917,917,917
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
978,978,978,978
918,918,918,918
791,791,791,791
642,642,642,642
493,493,493,493
352,352,352,352
212,212,212,212
68,68,68,68
8,8,8,8
82,82,82,82
147,147,147,147
268,268,268,268
406,406,406,406
542,542,542,542
662,662,662,662
795,795,795,795
921,921,921,921
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
974,974,974,974
908,908,908,908
776,776,776,776
623,623,623,623
475,475,475,475
335,335,335,335
197,197,197,197
54,54,54,54
12,12,12,12
82,82,82,82
148,148,148,148
269,269,269,269
407,407,407,407
543,543,543,543
665,665,665,665
792,792,792,792
917,917,917,917
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
971,971,971,971
903,903,903,903
774,774,774,774
618,618,618,618
469,469,469,469
333,333,333,333
190,190,190,190
44,44,44,44
14,14,14,14
82,82,82,82
150,150,150,150
269,269,269,269
405,405,405,405
539,539,539,539
659,659,659,659
785,785,785,785
909,909,909,909
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
969,969,969,969
900,900,900,900
773,773,773,773
623,623,623,623
477,477,477,477
337,337,337,337
201,201,201,201
54,54,54,54
14,14,14,14
82,82,82,82
150,150,150,150
263,263,263,263
402,402,402,402
531,531,531,531
656,656,656,656
773,773,773,773
897,897,897,897
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
963,963,963,963
892,892,892,892
770,770,770,770
617,617,617,617
473,473,473,473
339,339,339,339
209,209,209,209
64,64,64,64
16,16,16,16
84,84,84,84
150,150,150,150
266,266,266,266
397,397,397,397
527,527,527,527
647,647,647,647
762,762,762,762
885,885,885,885
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
962,962,962,962
898,898,898,898
773,773,773,773
619,619,619,619
481,481,481,481
348,348,348,348
214,214,214,214
73,73,73,73
16,16,16,16
86,86,86,86
148,148,148,148
261,261,261,261
395,395,395,395
522,522,522,522
642,642,642,642
755,755,755,755
878,878,878,878
1021,1021,1021,1021
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
959,959,959,959
898,898,898,898
777,777,777,777
627,627,627,627
488,488,488,488
359,359,359,359
230,230,230,230
88,88,88,88
17,17,17,17
86,86,86,86
149,149,149,149
260,260,260,260
390,390,390,390
514,514,514,514
629,629,629,629
742,742,742,742
863,863,863,863
1003,1003,1003,1003
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
963,963,963,963
904,904,904,904
779,779,779,779
633,633,633,633
501,501,501,501
377,377,377,377
248,248,248,248
117,117,117,117
17,17,17,17
83,83,83,83
146,146,146,146
257,257,257,257
388,388,388,388
507,507,507,507
622,622,622,622
734,734,734,734
850,850,850,850
990,990,990,990
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
973,973,973,973
917,917,917,917
799,799,799,799
664,664,664,664
527,527,527,527
399,399,399,399
276,276,276,276
141,141,141,141
20,20,20,20
84,84,84,84
146,146,146,146
257,257,257,257
382,382,382,382
499,499,499,499
612,612,612,612
721,721,721,721
833,833,833,833
974,974,974,974
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
977,977,977,977
915,915,915,915
804,804,804,804
665,665,665,665
535,535,535,535
412,412,412,412
292,292,292,292
162,162,162,162
20,20,20,20
21,21,21,21
82,82,82,82
145,145,145,145
253,253,253,253
378,378,378,378
490,490,490,490
599,599,599,599
710,710,710,710
820,820,820,820
963,963,963,963
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
977,977,977,977
915,915,915,915
805,805,805,805
672,672,672,672
539,539,539,539
419,419,419,419
297,297,297,297
164,164,164,164
23,23,23,23
21,21,21,21
81,81,81,81
145,145,145,145
248,248,248,248
372,372,372,372
486,486,486,486
594,594,594,594
700,700,700,700
813,813,813,813
959,959,959,959
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
971,971,971,971
911,911,911,911
804,804,804,804
667,667,667,667
541,541,541,541
423,423,423,423
297,297,297,297
167,167,167,167
35,35,35,35
22,22,22,22
82,82,82,82
148,148,148,148
234,234,234,234
359,359,359,359
474,474,474,474
578,578,578,578
685,685,685,685
797,797,797,797
934,934,934,934
1022,1022,1022,1022
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
970,970,970,970
914,914,914,914
809,809,809,809
674,674,674,674
553,553,553,553
437,437,437,437
319,319,319,319
193,193,193,193
57,57,57,57
22,22,22,22
82,82,82,82
145,145,145,145
247,247,247,247
365,365,365,365
476,476,476,476
584,584,584,584
681,681,681,681
794,794,794,794
929,929,929,929
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
969,969,969,969
914,914,914,914
811,811,811,811
675,675,675,675
553,553,553,553
439,439,439,439
316,316,316,316
187,187,187,187
56,56,56,56
23,23,23,23
83,83,83,83
149,149,149,149
244,244,244,244
362,362,362,362
473,473,473,473
576,576,576,576
677,677,677,677
786,786,786,786
918,918,918,918
1008,1008,1008,1008
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
972,972,972,972
918,918,918,918
815,815,815,815
685,685,685,685
568,568,568,568
450,450,450,450
339,339,339,339
216,216,216,216
81,81,81,81
17,17,17,17
22,22,22,22
84,84,84,84
145,145,145,145
240,240,240,240
358,358,358,358
470,470,470,470
570,570,570,570
670,670,670,670
777,777,777,777
908,908,908,908
999,999,999,999
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
980,980,980,980
924,924,924,924
828,828,828,828
699,699,699,699
576,576,576,576
463,463,463,463
352,352,352,352
226,226,226,226
93,93,93,93
29,29,29,29
22,22,22,22
81,81,81,81
146,146,146,146
239,239,239,239
353,353,353,353
464,464,464,464
559,559,559,559
659,659,659,659
767,767,767,767
899,899,899,899
982,982,982,982
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
980,980,980,980
931,931,931,931
834,834,834,834
711,711,711,711
595,595,595,595
480,480,480,480
371,371,371,371
250,250,250,250
114,114,114,114
42,42,42,42
3,3,3,3
26,26,26,26
81,81,81,81
145,145,145,145
237,237,237,237
353,353,353,353
460,460,460,460
559,559,559,559
658,658,658,658
763,763,763,763
892,892,892,892
975,975,975,975
1021,1021,1021,1021
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
979,979,979,979
924,924,924,924
830,830,830,830
703,703,703,703
588,588,588,588
475,475,475,475
365,365,365,365
249,249,249,249
116,116,116,116
46,46,46,46
7,7,7,7
28,28,28,28
82,82,82,82
147,147,147,147
241,241,241,241
349,349,349,349
456,456,456,456
554,554,554,554
653,653,653,653
755,755,755,755
885,885,885,885
966,966,966,966
1010,1010,1010,1010
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
980,980,980,980
923,923,923,923
833,833,833,833
714,714,714,714
599,599,599,599
485,485,485,485
374,374,374,374
256,256,256,256
126,126,126,126
56,56,56,56
17,17,17,17
33,33,33,33
84,84,84,84
146,146,146,146
237,237,237,237
353,353,353,353
457,457,457,457
551,551,551,551
650,650,650,650
749,749,749,749
883,883,883,883
960,960,960,960
1003,1003,1003,1003
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
971,971,971,971
916,916,916,916
826,826,826,826
707,707,707,707
591,591,591,591
484,484,484,484
375,375,375,375
256,256,256,256
129,129,129,129
59,59,59,59
25,25,25,25
2,2,2,2
35,35,35,35
85,85,85,85
151,151,151,151
241,241,241,241
349,349,349,349
453,453,453,453
552,552,552,552
643,643,643,643
750,750,750,750
878,878,878,878
954,954,954,954
992,992,992,992
1022,1022,1022,1022
1023,1023,1023,1023
1023,1023,1023,1023
977,977,977,977
928,928,928,928
844,844,844,844
723,723,723,723
612,612,612,612
503,503,503,503
392,392,392,392
279,279,279,279
146,146,146,146
68,68,68,68
32,32,32,32
7,7,7,7
28,28,28,28
75,75,75,75
145,145,145,145
235,235,235,235
344,344,344,344
443,443,443,443
540,540,540,540
633,633,633,633
736,736,736,736
864,864,864,864
933,933,933,933
980,980,980,980
1007,1007,1007,1007
1023,1023,1023,1023
1023,1023,1023,1023
961,961,961,961
912,912,912,912
826,826,826,826
709,709,709,709
600,600,600,600
494,494,494,494
387,387,387,387
272,272,272,272
143,143,143,143
69,69,69,69
31,31,31,31
5,5,5,5
36,36,36,36
85,85,85,85
154,154,154,154
239,239,239,239
347,347,347,347
443,443,443,443
542,542,542,542
631,631,631,631
736,736,736,736
862,862,862,862
930,930,930,930
973,973,973,973
1004,1004,1004,1004
1023,1023,1023,1023
1022,1022,1022,1022
959,959,959,959
913,913,913,913
823,823,823,823
705,705,705,705
599,599,599,599
489,489,489,489
383,383,383,383
268,268,268,268
141,141,141,141
71,71,71,71
34,34,34,34
8,8,8,8
41,41,41,41
88,88,88,88
157,157,157,157
241,241,241,241
347,347,347,347
446,446,446,446
550,550,550,550
643,643,643,643
746,746,746,746
866,866,866,866
935,935,935,935
977,977,977,977
1004,1004,1004,1004
1023,1023,1023,1023
1023,1023,1023,1023
960,960,960,960
912,912,912,912
826,826,826,826
715,715,715,715
606,606,606,606
500,500,500,500
396,396,396,396
280,280,280,280
153,153,153,153
84,84,84,84
47,47,47,47
19,19,19,19
50,50,50,50
97,97,97,97
164,164,164,164
251,251,251,251
355,355,355,355
450,450,450,450
545,545,545,545
641,641,641,641
746,746,746,746
864,864,864,864
936,936,936,936
975,975,975,975
998,998,998,998
1023,1023,1023,1023
1021,1021,1021,1021
961,961,961,961
909,909,909,909
825,825,825,825
714,714,714,714
604,604,604,604
500,500,500,500
400,400,400,400
286,286,286,286
163,163,163,163
91,91,91,91
51,51,51,51
28,28,28,28
5,5,5,5
4,4,4,4
53,53,53,53
102,102,102,102
168,168,168,168
255,255,255,255
363,363,363,363
469,469,469,469
570,570,570,570
678,678,678,678
797,797,797,797
891,891,891,891
944,944,944,944
978,978,978,978
1005,1005,1005,1005
1022,1022,1022,1022
990,990,990,990
938,938,938,938
880,880,880,880
790,790,790,790
680,680,680,680
577,577,577,577
471,471,471,471
366,366,366,366
248,248,248,248
140,140,140,140
79,79,79,79
44,44,44,44
22,22,22,22
4,4,4,4
9,9,9,9
59,59,59,59
104,104,104,104
169,169,169,169
262,262,262,262
370,370,370,370
481,481,481,481
582,582,582,582
687,687,687,687
810,810,810,810
894,894,894,894
942,942,942,942
977,977,977,977
1003,1003,1003,1003
1018,1018,1018,1018
977,977,977,977
927,927,927,927
857,857,857,857
765,765,765,765
660,660,660,660
554,554,554,554
452,452,452,452
347,347,347,347
224,224,224,224
126,126,126,126
73,73,73,73
39,39,39,39
20,20,20,20
4,4,4,4
9,9,9,9
63,63,63,63
103,103,103,103
173,173,173,173
264,264,264,264
374,374,374,374
472,472,472,472
579,579,579,579
690,690,690,690
811,811,811,811
893,893,893,893
944,944,944,944
975,975,975,975
995,995,995,995
1011,1011,1011,1011
976,976,976,976
928,928,928,928
861,861,861,861
772,772,772,772
663,663,663,663
560,560,560,560
457,457,457,457
347,347,347,347
225,225,225,225
130,130,130,130
76,76,76,76
42,42,42,42
25,25,25,25
5,5,5,5
5,5,5,5
31,31,31,31
84,84,84,84
125,125,125,125
206,206,206,206
323,323,323,323
427,427,427,427
528,528,528,528
629,629,629,629
737,737,737,737
858,858,858,858
915,915,915,915
952,952,952,952
982,982,982,982
1004,1004,1004,1004
1001,1001,1001,1001
941,941,941,941
895,895,895,895
819,819,819,819
711,711,711,711
608,608,608,608
508,508,508,508
409,409,409,409
299,299,299,299
175,175,175,175
108,108,108,108
63,63,63,63
36,36,36,36
18,18,18,18
8,8,8,8
26,26,26,26
74,74,74,74
113,113,113,113
192,192,192,192
293,293,293,293
398,398,398,398
498,498,498,498
598,598,598,598
705,705,705,705
821,821,821,821
898,898,898,898
942,942,942,942
972,972,972,972
996,996,996,996
1011,1011,1011,1011
968,968,968,968
915,915,915,915
849,849,849,849
759,759,759,759
649,649,649,649
552,552,552,552
453,453,453,453
347,347,347,347
225,225,225,225
134,134,134,134
82,82,82,82
53,53,53,53
31,31,31,31
16,16,16,16
16,16,16,16
55,55,55,55
104,104,104,104
174,174,174,174
260,260,260,260
368,368,368,368
469,469,469,469
571,571,571,571
672,672,672,672
789,789,789,789
881,881,881,881
926,926,926,926
960,960,960,960
991,991,991,991
1006,1006,1006,1006
975,975,975,975
922,922,922,922
869,869,869,869
784,784,784,784
678,678,678,678
581,581,581,581
477,477,477,477
378,378,378,378
263,263,263,263
157,157,157,157
103,103,103,103
63,63,63,63
39,39,39,39
24,24,24,24
19,19,19,19
57,57,57,57
109,109,109,109
166,166,166,166
250,250,250,250
366,366,366,366
464,464,464,464
565,565,565,565
672,672,672,672
787,787,787,787
878,878,878,878
926,926,926,926
957,957,957,957
987,987,987,987
1002,1002,1002,1002
976,976,976,976
925,925,925,925
875,875,875,875
789,789,789,789
684,684,684,684
587,587,587,587
483,483,483,483
382,382,382,382
266,266,266,266
163,163,163,163
107,107,107,107
71,71,71,71
48,48,48,48
33,33,33,33
29,29,29,29
73,73,73,73
118,118,118,118
177,177,177,177
262,262,262,262
369,369,369,369
466,466,466,466
566,566,566,566
669,669,669,669
782,782,782,782
873,873,873,873
924,924,924,924
961,961,961,961
989,989,989,989
1003,1003,1003,1003
982,982,982,982
931,931,931,931
875,875,875,875
798,798,798,798
696,696,696,696
597,597,597,597
500,500,500,500
400,400,400,400
290,290,290,290
182,182,182,182
122,122,122,122
84,84,84,84
59,59,59,59
41,41,41,41
36,36,36,36
71,71,71,71
121,121,121,121
175,175,175,175
256,256,256,256
371,371,371,371
464,464,464,464
562,562,562,562
674,674,674,674
781,781,781,781
873,873,873,873
928,928,928,928
960,960,960,960
983,983,983,983
1002,1002,1002,1002
984,984,984,984
930,930,930,930
879,879,879,879
804,804,804,804
699,699,699,699
600,600,600,600
501,501,501,501
402,402,402,402
290,290,290,290
187,187,187,187
128,128,128,128
87,87,87,87
67,67,67,67
47,47,47,47
42,42,42,42
76,76,76,76
122,122,122,122
183,183,183,183
260,260,260,260
364,364,364,364
462,462,462,462
559,559,559,559
659,659,659,659
765,765,765,765
865,865,865,865
918,918,918,918
950,950,950,950
978,978,978,978
1000,1000,1000,1000
985,985,985,985
929,929,929,929
882,882,882,882
809,809,809,809
705,705,705,705
611,611,611,611
515,515,515,515
417,417,417,417
309,309,309,309
199,199,199,199
137,137,137,137
99,99,99,99
73,73,73,73
53,53,53,53
46,46,46,46
75,75,75,75
126,126,126,126
175,175,175,175
250,250,250,250
360,360,360,360
456,456,456,456
550,550,550,550
656,656,656,656
760,760,760,760
859,859,859,859
915,915,915,915
944,944,944,944
972,972,972,972
994,994,994,994
981,981,981,981
932,932,932,932
893,893,893,893
819,819,819,819
725,725,725,725
630,630,630,630
530,530,530,530
435,435,435,435
331,331,331,331
213,213,213,213
145,145,145,145
104,104,104,104
75,75,75,75
56,56,56,56
47,47,47,47
79,79,79,79
125,125,125,125
177,177,177,177
252,252,252,252
353,353,353,353
451,451,451,451
544,544,544,544
643,643,643,643
748,748,748,748
850,850,850,850
901,901,901,901
938,938,938,938
970,970,970,970
985,985,985,985
980,980,980,980
933,933,933,933
890,890,890,890
816,816,816,816
723,723,723,723
626,626,626,626
531,531,531,531
438,438,438,438
335,335,335,335
217,217,217,217
150,150,150,150
107,107,107,107
77,77,77,77
58,58,58,58
47,47,47,47
73,73,73,73
123,123,123,123
167,167,167,167
244,244,244,244
350,350,350,350
445,445,445,445
537,537,537,537
641,641,641,641
746,746,746,746
845,845,845,845
903,903,903,903
938,938,938,938
965,965,965,965
982,982,982,982
981,981,981,981
935,935,935,935
890,890,890,890
824,824,824,824
734,734,734,734
637,637,637,637
541,541,541,541
445,445,445,445
344,344,344,344
226,226,226,226
154,154,154,154
111,111,111,111
84,84,84,84
61,61,61,61
49,49,49,49
80,80,80,80
124,124,124,124
170,170,170,170
247,247,247,247
346,346,346,346
442,442,442,442
532,532,532,532
631,631,631,631
734,734,734,734
834,834,834,834
893,893,893,893
933,933,933,933
959,959,959,959
981,981,981,981
983,983,983,983
935,935,935,935
892,892,892,892
825,825,825,825
733,733,733,733
633,633,633,633
542,542,542,542
451,451,451,451
348,348,348,348
234,234,234,234
159,159,159,159
116,116,116,116
88,88,88,88
65,65,65,65
56,56,56,56
77,77,77,77
122,122,122,122
165,165,165,165
240,240,240,240
340,340,340,340
435,435,435,435
527,527,527,527
631,631,631,631
729,729,729,729
833,833,833,833
894,894,894,894
929,929,929,929
954,954,954,954
978,978,978,978
980,980,980,980
929,929,929,929
892,892,892,892
826,826,826,826
738,738,738,738
644,644,644,644
548,548,548,548
455,455,455,455
356,356,356,356
237,237,237,237
164,164,164,164
121,121,121,121
90,90,90,90
65,65,65,65
58,58,58,58
82,82,82,82
126,126,126,126
171,171,171,171
246,246,246,246
338,338,338,338
435,435,435,435
528,528,528,528
621,621,621,621
720,720,720,720
829,829,829,829
888,888,888,888
922,922,922,922
954,954,954,954
979,979,979,979
979,979,979,979
933,933,933,933
894,894,894,894
828,828,828,828
737,737,737,737
645,645,645,645
554,554,554,554
461,461,461,461
362,362,362,362
249,249,249,249
174,174,174,174
130,130,130,130
98,98,98,98
78,78,78,78
64,64,64,64
80,80,80,80
128,128,128,128
170,170,170,170
243,243,243,243
341,341,341,341
434,434,434,434
527,527,527,527
626,626,626,626
727,727,727,727
835,835,835,835
895,895,895,895
928,928,928,928
960,960,960,960
986,986,986,986
987,987,987,987
944,944,944,944
907,907,907,907
839,839,839,839
759,759,759,759
669,669,669,669
574,574,574,574
479,479,479,479
384,384,384,384
263,263,263,263
189,189,189,189
145,145,145,145
112,112,112,112
88,88,88,88
79,79,79,79
104,104,104,104
155,155,155,155
203,203,203,203
284,284,284,284
378,378,378,378
472,472,472,472
571,571,571,571
662,662,662,662
768,768,768,768
862,862,862,862
911,911,911,911
945,945,945,945
973,973,973,973
996,996,996,996
986,986,986,986
940,940,940,940
903,903,903,903
830,830,830,830
743,743,743,743
651,651,651,651
555,555,555,555
464,464,464,464
364,364,364,364
249,249,249,249
185,185,185,185
145,145,145,145
113,113,113,113
92,92,92,92
86,86,86,86
119,119,119,119
167,167,167,167
233,233,233,233
309,309,309,309
400,400,400,400
499,499,499,499
592,592,592,592
684,684,684,684
795,795,795,795
877,877,877,877
922,922,922,922
952,952,952,952
982,982,982,982
1001,1001,1001,1001
972,972,972,972
928,928,928,928
875,875,875,875
801,801,801,801
706,706,706,706
616,616,616,616
525,525,525,525
431,431,431,431
323,323,323,323
229,229,229,229
176,176,176,176
141,141,141,141
114,114,114,114
95,95,95,95
105,105,105,105
151,151,151,151
196,196,196,196
267,267,267,267
357,357,357,357
449,449,449,449
541,541,541,541
634,634,634,634
730,730,730,730
846,846,846,846
907,907,907,907
945,945,945,945
972,972,972,972
997,997,997,997
1008,1008,1008,1008
959,959,959,959
916,916,916,916
853,853,853,853
771,771,771,771
676,676,676,676
585,585,585,585
496,496,496,496
395,395,395,395
281,281,281,281
212,212,212,212
168,168,168,168
139,139,139,139
117,117,117,117
109,109,109,109
148,148,148,148
193,193,193,193
259,259,259,259
336,336,336,336
430,430,430,430
521,521,521,521
613,613,613,613
710,710,710,710
820,820,820,820
902,902,902,902
939,939,939,939
974,974,974,974
1007,1007,1007,1007
1019,1019,1019,1019
977,977,977,977
937,937,937,937
877,877,877,877
795,795,795,795
708,708,708,708
619,619,619,619
524,524,524,524
430,430,430,430
315,315,315,315
235,235,235,235
193,193,193,193
161,161,161,161
135,135,135,135
124,124,124,124
155,155,155,155
203,203,203,203
257,257,257,257
334,334,334,334
437,437,437,437
527,527,527,527
616,616,616,616
720,720,720,720
826,826,826,826
905,905,905,905
956,956,956,956
989,989,989,989
1012,1012,1012,1012
1023,1023,1023,1023
1000,1000,1000,1000
955,955,955,955
891,891,891,891
813,813,813,813
727,727,727,727
639,639,639,639
548,548,548,548
455,455,455,455
342,342,342,342
261,261,261,261
215,215,215,215
181,181,181,181
156,156,156,156
146,146,146,146
174,174,174,174
221,221,221,221
283,283,283,283
356,356,356,356
452,452,452,452
537,537,537,537
632,632,632,632
730,730,730,730
830,830,830,830
918,918,918,918
968,968,968,968
999,999,999,999
1023,1023,1023,1023
1023,1023,1023,1023
1022,1022,1022,1022
974,974,974,974
909,909,909,909
837,837,837,837
753,753,753,753
661,661,661,661
568,568,568,568
477,477,477,477
362,362,362,362
283,283,283,283
236,236,236,236
201,201,201,201
180,180,180,180
164,164,164,164
189,189,189,189
237,237,237,237
288,288,288,288
362,362,362,362
454,454,454,454
543,543,543,543
636,636,636,636
737,737,737,737
836,836,836,836
928,928,928,928
981,981,981,981
1011,1011,1011,1011
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
978,978,978,978
913,913,913,913
842,842,842,842
759,759,759,759
669,669,669,669
581,581,581,581
487,487,487,487
372,372,372,372
296,296,296,296
249,249,249,249
216,216,216,216
193,193,193,193
182,182,182,182
211,211,211,211
258,258,258,258
314,314,314,314
390,390,390,390
482,482,482,482
570,570,570,570
665,665,665,665
758,758,758,758
862,862,862,862
957,957,957,957
1001,1001,1001,1001
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1021,1021,1021,1021
977,977,977,977
910,910,910,910
832,832,832,832
748,748,748,748
659,659,659,659
571,571,571,571
475,475,475,475
365,365,365,365
300,300,300,300
259,259,259,259
231,231,231,231
211,211,211,211
205,205,205,205
244,244,244,244
288,288,288,288
354,354,354,354
432,432,432,432
522,522,522,522
612,612,612,612
702,702,702,702
794,794,794,794
909,909,909,909
982,982,982,982
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1008,1008,1008,1008
961,961,961,961
888,888,888,888
804,804,804,804
720,720,720,720
624,624,624,624
533,533,533,533
433,433,433,433
328,328,328,328
268,268,268,268
230,230,230,230
201,201,201,201
181,181,181,181
183,183,183,183
227,227,227,227
268,268,268,268
338,338,338,338
420,420,420,420
509,509,509,509
598,598,598,598
687,687,687,687
786,786,786,786
891,891,891,891
954,954,954,954
995,995,995,995
1016,1016,1016,1016
1023,1023,1023,1023
1023,1023,1023,1023
989,989,989,989
945,945,945,945
880,880,880,880
795,795,795,795
705,705,705,705
616,616,616,616
526,526,526,526
427,427,427,427
321,321,321,321
259,259,259,259
216,216,216,216
189,189,189,189
166,166,166,166
163,163,163,163
